Frame,CS6B7nn_ROI1,CS6B7nn_ROI2,CS6B7nn_ROI3,CS6B7nn_ROI4,CS6B7nn_ROI5,CS6B7nn_ROI6,CS6B7nn_ROI7,CS6B7nn_ROI8,CS6B7nn_ROI9,CS6B7nn_ROI10,CS6B7nn_ROI11,CS6B7nn_ROI12,CS6B7nn_ROI13,CS6B7nn_ROI14,CS6B7nn_ROI15,CS6B7nn_ROI16,CS6B7nn_ROI17,CS6B7nn_ROI18,CS6B7nn_ROI19,CS6B7nn_ROI20,CS6B7nn_ROI21,CS6B7nn_ROI22,CS6B7nn_ROI23,CS6B7nn_ROI24,CS6B7nn_ROI25,CS6B7nn_ROI26,CS6B7nn_ROI27,CS6B7nn_ROI28,CS6B7nn_ROI29,CS6B7nn_ROI30,CS6B7nn_ROI31,CS6B7nn_ROI32,CS6B7nn_ROI33,CS6B7nn_ROI34,CS6B7nn_ROI35,CS6B7nn_ROI36,CS6B7nn_ROI37,CS6B7nn_ROI38,CS6B7nn_ROI39,CS6B7nn_ROI40,CS6B7nn_ROI41,CS6B7nn_ROI42,CS6B7nn_ROI43,CS6B7nn_ROI44,CS6B7nn_ROI45,CS6B7nn_ROI46,CS6B7nn_ROI47,CS6B7nn_ROI48,CS6B7nn_ROI49,CS6B7nn_ROI50,CS6B7nn_ROI51,CS6B7nn_ROI52,CS6B7nn_ROI53,CS6B7nn_ROI54,CS6B7nn_ROI55,CS6B7nn_ROI56,CS6B7nn_ROI57,CS6B7nn_ROI58,CS6B7nn_ROI59,CS6B7nn_ROI60,CS6B7nn_ROI61,CS6B7nn_ROI62,CS6B7nn_ROI63,CS6B7nn_ROI64,CS6B7nn_ROI65,CS6B7nn_ROI66,CS6B7nn_ROI67,CS6B7nn_ROI68,CS6B7nn_ROI69,CS6B7nn_ROI70,CS6B7nn_ROI71,CS6B7nn_ROI72,CS6B7nn_ROI73,CS6B7nn_ROI74,CS6B7nn_ROI75,CS6B7nn_ROI76,CS6B7nn_ROI77,CS6B7nn_ROI78,CS6B7nn_ROI79,CS6B7nn_ROI80,CS6B7nn_ROI81,CS6B7nn_ROI82,CS6B7nn_ROI83,CS6B7nn_ROI84,CS6B7nn_ROI85,CS6B7nn_ROI86,CS6B7nn_ROI87,CS6B7nn_ROI88,CS6B7nn_ROI89,CS6B7nn_ROI90,CS6B7nn_ROI91,CS6B7nn_ROI92,CS6B7nn_ROI93,CS6B7nn_ROI94,CS6B7nn_ROI95,CS6B7nn_ROI96,CS6B7nn_ROI97,CS6B7nn_ROI98,CS6B7nn_ROI99,CS6B7nn_ROI100
967,1525.75,1230.778,2179.9,1957.5,1011.333,851.917,2167,1031.875,1008.625,1611,1009,606.273,1443.833,1156.8,620.125,1056.25,903.125,2118.875,2544.667,2026.875,1691.667,1389.375,1456.833,1033.25,2181.625,1909.417,1018,1017.25,1466.1,1106.667,1377.444,1159,869.6,1048.222,1168.556,934.889,975,1032.333,1875.75,1283.375,1127,1352.5,1377.111,698.625,1801.25,1037,1065.3,1122.111,884.5,623.583,852.75,2054.167,1114.875,1206,1048.625,914.417,1043.5,895,1023.25,1767.917,995.231,983.625,848.6,873.875,729.8,1451.167,940.333,1531.375,1371.333,1725.5,1464.5,1414.5,1472.25,1594.5,1581.167,1358.875,818.5,1637.5,1497.875,1533.778,1381.167,1082.75,1365.333,1329,1038.75,1554.333,1256.5,960.5,1190.556,1430.833,707,1408.375,1176.75,2581.667,1988.5,1448.833,1369.375,2227.65,1100.333,1541.7
968,1544.75,1214.444,2226.9,1950.667,1039.667,857.333,2137,1020.875,1005.125,1634.833,988.5,611.273,1444.75,1150.8,610.833,1054.125,876.812,2171.5,2577.167,2052.125,1683.667,1370.062,1546.167,1064.5,2180.875,1943.25,1026.059,1019.75,1410.8,1061,1361.333,1159.667,878.5,1073.778,1196.778,938.111,1049,1055.667,1851.5,1222.5,1102.333,1336.846,1320.111,724.125,1739.5,1064,1092,1109.667,901.5,620.25,805.25,2068,1147.562,1229.75,985.875,922.417,1071.875,939.833,1001,1757.167,997.115,901.75,881.9,888.312,739.2,1413.167,944.167,1513.25,1441.333,1598.75,1443.333,1428.5,1465.75,1600.917,1522.5,1322.625,847.167,1590.667,1457.5,1530.889,1357.833,1027.75,1364.667,1350.875,1003,1603.833,1260.5,963.167,1202.444,1471.833,757.5,1390.75,1209.625,2664.333,1947.25,1442.333,1394.25,2210.2,1086.333,1537.3
969,1562.75,1214.333,2193.8,1966.333,975.333,857.25,2203.667,1049.5,979.625,1630.167,1036,635.273,1428.833,1126.8,605.333,1051.5,894.938,2141.25,2655.167,2085.875,1669,1392.562,1487.667,1078.875,2174.75,1967.583,1036.471,1026.25,1460.4,1052.833,1361.778,1164.833,878.6,1062.556,1185.889,951.333,979.75,1036.333,1870.333,1237.125,1116.667,1349.577,1360.222,745.5,1748.5,1075.625,1067.45,1090.667,868.5,626.75,797.75,2062,1151.312,1187.5,994.75,935.833,1043.75,918.5,996.5,1728.75,1015.577,895.375,870.6,878.688,741.3,1457.167,816,1565,1376.083,1646.5,1508.333,1399.667,1414.75,1596.5,1639.833,1341.125,828.333,1680.167,1405.25,1565.889,1409.5,1059.5,1367.833,1363.875,900.25,1616.667,1250.5,1003.167,1211,1458.167,780.167,1381.25,1198.375,2634,1953.417,1447.5,1404.75,2223.45,1083.667,1494.3
970,1576.75,1201.778,2193.1,1974.333,1000.667,849.75,2162.167,1055.25,958.5,1622.5,1077.5,605.455,1465.333,1135.2,618.583,1055.75,912.312,2115,2631.167,2048.25,1683,1386.062,1499.167,1068.5,2184.875,1961.25,1021,1050,1452.2,1083.833,1317,1222.167,885.9,1109.444,1201.444,905.444,1020,1060.333,1867.75,1236,1102.222,1339.423,1325.333,709.75,1753.25,1079.5,1094.7,1131.111,881.5,609,802,2030.667,1126.312,1295.75,1034.375,886.583,1027.125,902.333,952,1781.667,1001.538,926.25,825.2,917.188,714.6,1404.167,947.167,1556.125,1391.167,1678.5,1450.167,1445.667,1446.875,1565.25,1566.333,1336.875,787.5,1540.333,1455.875,1521,1346.667,1033.25,1382.583,1299,998.5,1626.5,1229.625,993,1207.222,1422.667,759.167,1383.25,1203.625,2651.25,1978,1420.5,1410.25,2199.65,1051.333,1519.6
971,1521.875,1183.444,2196.1,1985.167,1008.333,819.417,2137.833,1041.375,982,1638.333,1047.25,638.727,1431.333,1134,613.583,1094.125,884.812,2114.5,2640,2008.125,1724.333,1420.25,1522.667,1052.75,2178.25,1940.333,1019.059,1021.75,1464.5,1057.833,1360.556,1208.5,875.1,1095.556,1191.889,926,982.5,1055.222,1846.667,1215.5,1125.556,1346.962,1317.556,724.125,1721.25,1054,1097.2,1110.333,895,650.75,799,2074.833,1141.562,1198,1023.5,897.667,1018.75,903.5,985,1789.333,976.538,917.625,857.4,878.75,739.5,1442,946,1541,1360.167,1697.625,1586,1447.167,1474.125,1604.75,1586.333,1349.625,842.667,1565.167,1476.875,1494.778,1337,1104,1404.25,1277.75,967.25,1603.167,1259.875,988.167,1185.333,1411.833,744.833,1380.5,1216.125,2691.917,1967.167,1430.667,1386.375,2183.75,1098.667,1543.4
972,1577,1193.556,2179,1933,1006.167,866.833,2187.5,1036.25,969.875,1616.667,1002.25,610.636,1456.417,1116.4,610.458,1074.5,883.5,2142.75,2621.5,2109.125,1737.667,1354.938,1494.333,1053.125,2210.812,1944.5,1038.647,1007.5,1446.4,1079,1346,1170.667,886.1,1125.778,1173.889,937,997.5,1037.667,1860.5,1196.375,1101.778,1345,1337.667,674,1667.25,1103.375,1070.6,1127.667,864.75,624,769,2028.5,1122.375,1180.25,1023.375,937,1040.5,884.667,962.75,1758,972.115,912.75,832.6,881.125,702.2,1454.833,967.5,1541.75,1369.083,1654.125,1488.333,1408.5,1458.125,1579.167,1653.167,1294.125,818.833,1544.833,1447.5,1597.778,1387.167,1080.5,1400.417,1346.125,1021.25,1624.167,1261.625,997.167,1222.222,1389.167,747,1396.125,1234.625,2698.5,1967.333,1418.833,1382.5,2195.6,1065.667,1465.9
973,1541.875,1207,2207.4,2000,988.5,846.333,2177.167,1042.625,1012.875,1631.333,972,600.727,1457.833,1124.8,607.833,1079.375,881.375,2114.75,2586.667,2036,1667,1382.875,1482.667,1022.625,2143.75,1931.25,1041.353,1045.125,1429.9,1055.667,1353.667,1157.333,865.4,1123.333,1209.333,922.556,1019.5,1039.667,1865,1206.625,1141.889,1348.192,1327,730.875,1739.25,1098.5,1094.95,1119.778,904.375,603.667,746.25,2063.167,1163.875,1203.75,1034.625,891.667,1056.875,928,901.5,1805,993.731,951.375,861.5,876.75,717.4,1383.5,926,1582.375,1393.75,1691.375,1518.333,1435.5,1474.75,1596.667,1633.667,1319,829.333,1540.167,1402.375,1556.222,1357.333,1104.25,1334.167,1308.75,1032.5,1526.833,1255,997.833,1220.111,1466.833,744.167,1383.5,1187,2658.833,1978.917,1499.667,1405.625,2212.05,1042.333,1502.5
974,1543.625,1190.778,2202.4,1976,1013.333,839.333,2166.333,1060.5,1024.25,1596.5,1044,586.455,1472.917,1143.6,605.167,1043,924.25,2159.375,2555.167,2062.75,1743.667,1361.812,1501.833,1042.75,2155.812,1893.667,1031.353,1010.625,1466.6,1055.167,1316.667,1142.833,869.2,1104.444,1185,944.333,1014,993.222,1834.5,1228,1136.556,1349.962,1344.667,702,1671,1064.625,1083.5,1152.889,901.625,608.75,801.25,2029.833,1155.875,1198,1050.875,890.917,1044.375,910.333,1002,1760.083,972.808,907.5,848.8,876.688,745.1,1396.833,1043.833,1517.5,1368.667,1750.25,1544,1383.333,1492.25,1591,1558.333,1342.875,825,1615.5,1454,1513,1342.833,1036.25,1351.25,1362.625,996.75,1583.833,1230.375,985,1188.667,1409.5,733.5,1382,1183.625,2705.75,1961.083,1481.833,1389.875,2216.4,973.333,1476.7
975,1526.875,1172.889,2179,1965.167,984.333,854.25,2110.333,1037.5,952.125,1628.333,999.25,626.273,1439.333,1095.6,609.708,1055.875,862.375,2192.625,2592.333,2021.625,1690,1370.188,1506.833,1051.375,2169.125,1950.167,1046.235,1019.375,1417.7,1051.333,1295.667,1209.5,885.9,1121.889,1186.222,916.889,1013.75,1028.333,1845.917,1200,1106.889,1345.385,1358,730,1769.5,1067.25,1100.1,1139.889,871.375,613.25,795.75,2044,1125.188,1264,1017.5,940.417,1015.125,889.5,958.25,1748.917,967.538,900.125,892.5,864.312,730.1,1428.5,955.833,1537.375,1444.583,1722.875,1482,1464.167,1441.125,1633.083,1554.167,1327,824.167,1574.5,1448,1525.111,1352.167,990.5,1378.25,1275.75,1020.75,1552.667,1248.25,957.167,1197.111,1441.667,752.333,1379.875,1215,2663.25,1923.583,1452.5,1366,2219.9,1031.667,1489.5
976,1556.625,1206.778,2199.1,1924,1021,838.25,2101,1078,1001.875,1597.167,1027.5,619.727,1452.667,1081.2,611.333,1052,887.375,2145.125,2604.333,2109.375,1694.667,1387.875,1458.5,1055.375,2151,1975.833,1032.471,1042.375,1433.4,1075.833,1337.889,1201.333,873.4,1114.889,1212.222,932.444,995.5,1034,1871.667,1244.375,1149.889,1359.077,1346.222,707.75,1716.75,1064.75,1073,1105.667,916.75,620.5,803,2024.167,1107.438,1198,1036.375,898.833,1053.875,896.333,929,1728.5,985.5,888.125,877.5,871.875,694.4,1394.333,886.167,1539.75,1443.25,1769,1554.667,1423.5,1496.125,1555.417,1608.833,1354.375,797.167,1557.833,1470.375,1525.222,1322.667,1068.25,1381.333,1337.125,968,1564,1274.375,973.5,1187.556,1506.167,758.167,1433.5,1187.625,2651.083,1961.25,1482.167,1407.5,2211.95,1056.667,1486.1
977,1528.25,1171.556,2214.7,1978.667,1012.667,818.5,2089,1049.5,981.625,1596.833,1068,577.727,1465.25,1155,605.542,1059,896.375,2138.75,2604.833,2094.125,1732.333,1395.688,1480.333,1073.5,2171.5,1934.583,1027.529,1017.5,1473.2,1095.833,1347.667,1156.833,889.6,1104.556,1222.111,921.556,968.75,1021.556,1871.417,1197.5,1134.667,1333.346,1384.889,728.125,1721,1007.875,1090.8,1134,916,659.667,780.25,2092.167,1167.188,1205,998.375,901.833,1036.375,893.833,961,1772.5,1020,883.75,867.1,866.438,727.7,1476.5,916.833,1584.875,1405.583,1662.5,1541.167,1430.333,1462.5,1566.667,1644.167,1299.875,848.5,1624.667,1487.5,1543.667,1398.333,1070.75,1340.167,1315.25,1052.5,1595.667,1250.875,998.333,1219.667,1482.167,766.667,1400.5,1199.875,2709.5,2000.917,1488.5,1385,2199.05,1074,1550.6
978,1563,1212.889,2174.6,1977.167,1032,832.417,2176,1051.25,962,1648.167,1043,620.091,1413,1138.6,608.625,1071.125,869.188,2125.375,2551.5,2091.25,1687.333,1377.812,1465.833,1073.375,2196.375,1945.917,1019.353,1015.5,1448.9,1041.333,1274.444,1193.167,860.3,1125.667,1172,915.333,1001,1054.889,1892.417,1220.625,1132.667,1346.346,1327.111,687.375,1727.75,1058.875,1078.9,1100.667,859.625,629.75,841.25,2073.333,1139.25,1201,1005.125,886.583,1019.25,843.667,949.25,1798.917,980.192,913.875,843.5,905.188,725.1,1487,928.333,1552.5,1418.25,1659.875,1454.333,1477.167,1486.25,1598.083,1617.167,1312.25,809,1599.667,1439.125,1624.889,1322.333,1035.25,1356.5,1316,952.75,1598.5,1236.375,987.833,1205.889,1426.667,777.167,1370.875,1194.5,2691.667,1980,1485.333,1401,2244.15,1036.667,1449.7
979,1619,1214.222,2217.5,1917.167,1003.667,836.75,2203.167,1041.75,990.5,1656.667,994.75,614.091,1457.833,1107,602.625,1079.625,890.812,2157.625,2640.333,2063.25,1592.667,1382.438,1471,1062.75,2179.375,1908,1047.941,1005.25,1441.8,1127.833,1277.444,1182.667,856,1088.444,1210.222,920.111,943.25,1018.444,1857.917,1223.5,1131.778,1354.885,1330.222,725.25,1772.25,1027.75,1092.15,1139.667,875.375,661,817.75,2078.833,1144.812,1218.5,1050.125,932.25,1032,928.5,921.5,1761.75,972.115,925.25,895.1,885,753.6,1392.667,1035.667,1533.625,1454.417,1723.5,1553.167,1449,1382.5,1608.417,1616,1350.875,855,1568.667,1435.25,1509,1329,1141.75,1345.167,1362.125,1004.25,1610.667,1266.875,1002.833,1218.556,1481,767.333,1397.375,1193.75,2725.583,1953.833,1452,1430.5,2202.75,1081,1461.2
980,1561,1204.556,2212.7,1990.833,986.667,847,2156.667,1039.125,996.5,1594.833,1007.5,623.909,1411.583,1140,623.083,1095.125,887.812,2125.25,2607.167,2068.625,1708.333,1374.75,1527.167,1071.25,2170,1932.667,1021.235,962,1470.1,1096.667,1319.222,1130.667,889.6,1110.222,1214.556,927.556,955.75,1046.667,1878.5,1241.125,1119.222,1354.269,1297.889,685.875,1804,1035.5,1049.8,1133.556,889,615.417,790.5,2055.167,1149.062,1224.25,1023.875,906.833,1044.625,916.667,969.5,1787.417,982.385,904,868,887.375,730.5,1432.5,1002.833,1573.875,1377.083,1776.125,1549.167,1481.667,1521.875,1587,1591.5,1360.75,852.667,1628,1465.375,1564.111,1382.833,1106.5,1358.667,1295.75,984.75,1604.333,1240.375,937,1239.444,1446.167,772,1365.875,1182,2706.583,1995.75,1479.167,1392.5,2182.6,944.333,1511.8
981,1557.375,1188.444,2183.6,1951.667,1010.5,839.083,2117.167,1068.875,991.625,1582.5,1027,594.091,1454.25,1117.2,607.542,1076.25,883,2156.25,2578,2059.125,1682.667,1403.438,1484.5,1060.75,2200.625,1936.5,1020.647,999.75,1446.4,1073,1312.556,1141.333,870.7,1150.333,1179.222,941.444,1005.5,1024.667,1867.5,1237.25,1090.333,1346.038,1328.444,674.25,1753.5,1042,1075.3,1149,914.625,671.167,796.5,2065.833,1117.938,1148.75,1026.625,899.917,1030.625,899.667,954.25,1769.833,974.462,948.5,861.3,871.062,713.9,1418.667,938.167,1500.625,1384.75,1567.75,1517,1361.833,1504,1531,1593,1336.25,788.5,1575.667,1470.75,1554.444,1353.833,1078,1288.917,1350.5,922.25,1641.833,1247.75,970.833,1186,1462.5,746.5,1380.75,1215.25,2679.167,2011.833,1456.833,1425.25,2241.6,1060,1518.6
982,1561.625,1205.111,2190.1,1993.333,1024.333,869.5,2169,1058.875,985.875,1680.5,1062.5,626.091,1434.583,1097.2,602.792,1070.875,892.188,2212.375,2617.5,2087.625,1748.333,1384.25,1509.333,1036.125,2202.5,1926.167,1026.412,1012.875,1421.5,1109.333,1285.556,1154.5,853.9,1131,1209.667,908.667,1003.75,1036.667,1847.167,1219.25,1119.111,1355.192,1365.444,710.875,1746.25,1024.625,1077.65,1073.778,907.5,649.25,824.5,2026,1164.875,1222.25,1046.875,913.25,1052.5,903,914,1747.667,980.462,923,856.5,864.125,737.8,1445,911.5,1557.375,1421.167,1752,1516.833,1428.167,1488.75,1598,1601.667,1316.625,795.5,1637.833,1449.625,1562.667,1350.667,1031,1363.833,1338.5,982,1603.5,1259.5,953.5,1202.667,1487.833,721,1385.625,1169.875,2664.5,1991.5,1417.5,1392.75,2197.6,1135,1508.3
983,1560.375,1179,2197.2,1944,1010.5,866.833,2113.333,1057.875,1017.625,1656.333,1079.25,625.091,1444.75,1123.2,607.083,1057.25,882.312,2138.5,2602,2036.75,1682.333,1374.938,1506,1058.25,2148.75,1940.167,1021.294,1001.25,1468.2,1076.667,1326.889,1214.5,864.2,1196.333,1204.889,878,962.25,1037.556,1889.083,1231.875,1125,1354.462,1288,726.875,1706,1023.625,1086.2,1129.556,869.5,624.667,851.75,2003,1137.188,1245.5,1040.375,882.083,1014.75,885.167,997.5,1745.5,998.692,913.375,839.3,883.75,712.2,1412.167,914.5,1519.625,1411.583,1688.75,1515.5,1392.667,1512.375,1556.5,1625.833,1344,803.833,1590.833,1431.5,1555.222,1355.667,1055.25,1379.25,1322,1016,1563.167,1269.625,966.167,1214.778,1473.333,778.833,1368,1159.375,2638.25,2020.75,1486.667,1384.25,2189.35,1035,1499.7
984,1546.875,1199.556,2194.3,2001.333,1012.833,857.583,2197.667,1042.375,948.625,1682.667,1048.25,641.455,1461.333,1154.8,598.083,1026.125,916.375,2148.375,2569.5,2054.625,1637,1405.312,1478.667,1052.25,2172.062,1964.583,1016.059,967.125,1432.6,1085.333,1309.333,1167.833,848.9,1143.667,1213.778,917.889,941,1045.556,1884.75,1183.625,1124.222,1316.077,1323,707.25,1746.25,1007.5,1092.65,1117.222,877.875,631.5,786,2030.5,1131,1180.5,1029.125,915.333,997.75,888,932,1747,962.615,896.5,856.8,886.688,775.4,1383.667,1043.667,1507.625,1421.667,1678.375,1480.833,1422.833,1508,1514.833,1535.5,1323.75,802.167,1615.167,1424.75,1561.444,1423.333,1047.75,1379.083,1363,930.5,1570.833,1269.625,981.667,1183.889,1444.333,757.5,1371.75,1205.875,2648.417,1984.667,1438.167,1417.25,2198.55,1018.333,1517.4
985,1541.125,1215.222,2187,1942.5,1066.167,842.333,2175,1057.625,1003.375,1639.667,1062,603,1394.583,1125.8,617.583,1089.5,892.625,2179.5,2658.833,2051.25,1611.333,1383.625,1562.333,1038.125,2157.938,1957,1032.765,1013.5,1475.7,1098.5,1360,1166.667,881.2,1188,1146.667,947.556,921.75,1013.111,1861.833,1208.875,1109.778,1328.154,1319.778,679.375,1713,1011.75,1096.6,1108.333,852.875,613.833,812,1996,1141.438,1211.5,1015.625,918.083,1005.75,884.167,963.25,1762.417,980,917.5,845.6,888.375,751.1,1406.167,992,1533,1406.583,1765.625,1478.667,1386.167,1435.875,1595.667,1636,1319.625,803.167,1537.667,1409,1548.556,1338.833,1050,1370.833,1349,1003,1596.667,1264.5,960,1207,1446.5,762.333,1386.75,1226.5,2674.833,1995.5,1453.333,1373.25,2177.05,1044.333,1534.4
986,1559.25,1196.889,2165.8,1988.167,1037.667,866.833,2171.167,1085.75,998.5,1611,1063,603.545,1452.667,1118.4,608.458,1071.5,870.625,2164.875,2590.667,1992.875,1713,1357.938,1475.167,1053,2163.438,1953.917,1050.647,1029.875,1429.5,1085.5,1351.111,1166.833,853.7,1133.889,1190.444,887,924,1003.778,1841.25,1236.875,1105.111,1344.308,1310,749.5,1761.5,1038.5,1115.9,1139.333,910.5,630.167,802.75,2097.5,1149.812,1206.25,1029.75,950.083,1009.875,872.333,935.75,1734.25,994.692,948,837.2,900,723.8,1458.667,935.667,1612.875,1409.833,1748,1524,1460.167,1515.875,1605.917,1581.167,1348,812.833,1586.333,1468.5,1561.222,1360.333,1110.5,1349.333,1341.625,909.25,1613.167,1280,940.5,1208.556,1479,776.333,1394.5,1201.375,2722.25,1995.417,1418.333,1399.5,2199.8,1047,1513.1
987,1614.125,1244.556,2182.7,1979,1000.833,849.583,2198.5,1034.25,999.25,1592.167,1027.75,607.818,1421.417,1172.8,603.5,1062.75,896.188,2121.125,2588.833,2084,1716.667,1372.688,1524,1059,2173.125,1946.083,1010.824,1014.125,1423.3,1093.5,1349.556,1156.833,854.6,1158.333,1188,893.667,931.5,1011,1868.667,1209.875,1133,1342.115,1371.556,671.875,1787.75,1031.125,1077.25,1128.222,876.875,600,826.5,2034,1154.875,1187.75,1029.75,936.917,1009.875,891.333,901.25,1793.583,996.385,910.875,840.2,860.812,735,1444.833,953.333,1518.5,1398.917,1699.625,1486.833,1436,1433,1528.833,1490.333,1309.375,809,1607,1461.125,1561.667,1390.333,1046.5,1389.333,1352.5,939.25,1583.5,1252.875,983.333,1223.556,1421.667,766.167,1379,1180.25,2633.75,1962.333,1480,1375.875,2215.1,1016.667,1525
988,1549.875,1209.778,2199.3,1972,1037.167,841.417,2178.167,1051.5,1012.125,1672.833,1041.75,621.545,1449.75,1116,615.167,1085.375,901.938,2101.125,2548,2108,1657,1363.25,1478.167,1059.625,2203.312,1931.417,1015.941,998.125,1452.8,1016.333,1325.333,1150,871.6,1195,1167.778,890.333,966.5,1023.667,1882,1165.375,1119.556,1333.231,1300.889,648.75,1755.5,1013,1085.1,1101.778,867.625,614.333,751.5,2065,1144.312,1178.25,1030.25,894.5,1026.625,876.5,963.25,1776.917,996.5,913.875,861.2,898.375,723.1,1399.833,938.167,1588.125,1420.167,1683.5,1498.5,1420.5,1442.5,1578.667,1546.333,1291.375,842.667,1674,1416.375,1550,1381.167,1015,1384.5,1325,965.25,1560.5,1231.25,955.333,1195.222,1425.167,722.5,1361.875,1156.875,2685.75,1954.75,1479.833,1400.75,2204.4,950.667,1548.1
989,1553.875,1192.556,2170.1,1957.667,1006.333,847.917,2157.167,1080.375,1015.5,1677.833,1004.75,626.091,1434.833,1143.2,600.5,1067.75,908.812,2179.125,2555.667,2008,1652.667,1374.438,1517.333,1048.625,2171.75,1988.333,1034.882,998,1456.3,1111.167,1333.778,1184.5,858.5,1156,1190.444,900.667,956,1014.222,1828.5,1217.125,1126.111,1365.577,1331.667,675.875,1770,1004.5,1089.05,1133.556,898,625.333,766,2072.5,1134.812,1221.75,1042.25,913,1048.125,883.833,913.25,1770.583,971.692,923.5,835.4,906.875,697.7,1452,971.833,1502.375,1417.25,1655,1479.833,1442.667,1494,1648.583,1590.5,1326.625,822.167,1559.5,1451.375,1596.222,1337.667,1024.25,1359.417,1346.375,924.5,1620.333,1234.375,956.5,1207.111,1449.333,763.167,1335.625,1168.375,2655.167,1964,1430.833,1376.125,2235.65,1026,1495.9
990,1556.625,1209.667,2214,1957.333,1034,836.25,2099.167,1044,984.375,1617.667,1014.75,612.182,1451.167,1156.4,612.333,1068.75,890.562,2115.75,2615,2067.125,1671.333,1386.75,1512,1085.875,2170.812,1922.083,1027.765,978.625,1432.9,1097.667,1297.111,1159.5,873.7,1167.222,1192.222,896.111,962.25,1025.778,1875.667,1199.375,1161.222,1358.654,1335.111,701.875,1799.75,1036.75,1073.9,1104,879.75,604.25,823.25,2078.167,1118.188,1158.5,1015.375,909.5,1066.625,926,941.75,1730.667,974.923,895.625,871.4,875.5,715.6,1439,928,1488.875,1401.833,1707.375,1416.667,1439.167,1422.5,1526.5,1633.333,1343.125,800.833,1594.333,1459.75,1546.778,1430.333,1045.25,1376,1362.5,975.5,1636.833,1275.75,964.333,1212.667,1425.5,707.5,1384.625,1211.75,2666.25,2002.25,1535.833,1359.75,2217.65,1006.667,1537.5
991,1545.75,1197.333,2147.6,1991.167,1026.667,820.083,2160.333,1065.375,978,1603.5,1076.5,620.818,1457.417,1110.8,624.75,1051.375,879.562,2142.625,2581,2061.125,1687.333,1378.062,1449,1046.875,2143.938,1937.667,1054.471,975.625,1442.5,1091.5,1315.333,1117.833,860.8,1145.222,1182.556,878.111,920.75,1030,1852.667,1223.75,1141.222,1308.538,1310.111,678.375,1776.25,1005.625,1073.9,1132.556,874.125,673.417,770.75,2102.667,1151.562,1236.25,995.25,918.167,1024.75,882.333,947.25,1769.75,980.808,907.5,855.9,897.812,762.5,1369.167,932.833,1472.75,1419.75,1729.625,1458.667,1414.333,1485,1562.5,1577.833,1331.875,844.833,1549.833,1442,1551.556,1378.333,1058.5,1368.583,1299.5,1000.75,1582,1231.5,1012.833,1190,1430.167,772.833,1370,1163,2676.25,2005.417,1468.5,1408,2210.3,1011.333,1517.5
992,1545.375,1217.444,2179.2,1969.833,1036,852.583,2180.167,1055.875,978.625,1621,1046.25,605.909,1447.75,1125,620.5,1082.25,885.375,2201.125,2620.833,2023.25,1660.333,1376.438,1494,1050.875,2144.375,1952.917,1028.706,987.375,1474.9,1093.167,1375.667,1126.5,844.6,1147.667,1186.222,909.556,923.75,982.222,1856.833,1214.875,1148.222,1339.731,1325.889,696.375,1709.25,1018.5,1078.1,1107.667,878.125,597.417,777.25,1985.167,1152.875,1239.5,1043.375,920.583,1051,945.833,925.5,1761,999.423,919.875,802.5,874.188,723.7,1363.833,1003.333,1525.5,1410.417,1673.5,1588.333,1496.833,1421.625,1592.167,1560.5,1350.125,833.667,1613.167,1479,1546.889,1370.5,1053.5,1328,1302.875,1003,1589.167,1258.25,925.333,1192.111,1395.333,737.167,1443.375,1173.25,2671.25,1948.833,1469.333,1381.375,2203.8,1018.667,1533.5
993,1566.125,1200.889,2220.8,1954.333,1015.5,839.167,2145.167,1058.125,967.5,1599.167,1103.5,608.545,1441,1137.2,618.167,1057.125,880.688,2106.25,2675.167,2061.375,1657.333,1395.75,1451.333,1076.75,2147.625,1970.583,1045.588,1006.25,1432.6,1076.667,1321.667,1149.5,851.7,1159.222,1122.111,883.111,955.5,1013.444,1865.833,1254.625,1124.333,1344.5,1299.889,669,1787.25,1015,1124,1138.667,870.375,622.083,736.5,2081,1121.438,1192.75,1033.875,914.833,1034.25,860.833,990.5,1704.917,988.923,894.125,845.6,883.312,745.2,1459.667,975.833,1501.75,1433.75,1652.875,1505.167,1444.167,1476.375,1628.083,1602.333,1296.25,836.667,1523,1397.75,1519.889,1347.667,1101,1369.5,1298.75,1038.5,1610.333,1237.25,982.833,1176.333,1469.167,759.667,1387,1221.375,2683.5,1910.417,1538,1400.875,2226.1,970.667,1462
994,1511.125,1171.667,2206.9,1898.833,983.5,863.917,2169.667,1084.5,915,1635.333,1031,592.455,1449.083,1174.4,607.667,1071.25,899.938,2180.375,2608.333,2029.5,1719,1386,1492,1036.75,2160.75,1919.917,1009.412,995.125,1473.8,1104.833,1338.222,1147.167,878.7,1183.556,1214.222,902.667,938.5,1017.333,1863.167,1215.875,1147,1340.577,1361.556,654.5,1701,987.125,1089.55,1107.222,886.25,664.083,773,2007,1120.125,1207.5,1039.25,906,1067.375,892,932.25,1765.583,959.962,944.5,830.2,871.625,717.8,1377.833,985.667,1563.375,1413.25,1650.375,1509.667,1412.667,1467.875,1606.083,1583.5,1316.125,826.5,1599.833,1399.25,1568.111,1379.667,1092.25,1375.833,1314.875,986.25,1655.5,1225.25,961.167,1179.667,1488.333,769.333,1416.875,1139.375,2634.5,1951.583,1518.833,1353,2182.35,1036.667,1500
